event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE46796,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Amal,31.3544,34.3007,1,Arab 48; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 3 February 2024, Israeli warplanes struck houses near Al Amal hospital in Khan Yunis - Al Amal (Khan Yunis, Gaza Strip). Meanwhile, Israeli artillery and tanks struck targets and opened fire at the Al Amal hospital hosting displaced people, causing fatalities and injuries. [Palestinian Ministry of Health reported 27365 fatalities upto 3 February 2024. 46 fatalities not attributed to specific events split across 3 events on 3 Febraury. 16 fatalities coded to this event.]",16,,1753955113
PSE46725,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Ma'an News Agency; Palestine News and Information Agency; Palestinian Ministry of Health; Quds News Network; Twitter,Other-New media,"On 3 February 2024, Israeli warplanes struck houses and a mosque in Deir al Balah city (Deir El Balah, Gaza Strip), causing fatalities and injuries. [Palestinian Ministry of Health reported 27365 fatalities upto 3 February 2024. 46 fatalities not attributed to specific events split across 3 events on 3 Febraury. 15 fatalities coded to this event.]",15,,1753955113
PSE46766,2/3/2024,2024,1,Political violence,Violence against civilians,Abduction/forced disappearance,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Ma'an News Agency; Palestine News and Information Agency,National,"On 3 February 2024, IDF troops arrested dozens of Palestinians in Gaza - Tal el Hawa (Gaza City, Gaza Strip).",0,,1772581279
PSE46842,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Palestine News and Information Agency; Palestinian Ministry of Health,Other-National,"On 3 February 2024, Israeli warplanes struck houses in Qishta area of Rafah city (Rafah, Gaza Strip), causing fatalities and injuries. [Palestinian Ministry of Health reported 27365 fatalities upto 3 February 2024. 46 fatalities not attributed to specific events split across 3 events on 3 Febraury. 15 fatalities coded to this event.]",15,,1762829569
PSE46697,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,As Salam,31.2678,34.2567,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 3 February 2024, Israeli warplanes struck a kindergarten and tents hosting displaced people in As Salam (Rafah, Gaza Strip), killing a number of displaced Palestinians, including 2 girls and injuring dozens. Fatalities coded as at least 2.",2,,1753955113
PSE46840,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Junainah,31.2642,34.2636,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 3 February 2024, Israeli warplanes struck 2 houses in Al Junainah (Rafah, Gaza Strip), killing 26 Palestinians and injuring a number of others. Meanwhile, artillery and tanks shelled targets in the same area. Also, a child was killed and another person was injured in an airstrike that targeted Hasan Salameh tower in the same area. The total fatalities were 27.",27,,1753955113
PSE46672,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Jadidah,31.3416,34.3459,1,Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck Palestinians while visiting their houses in Abasan al Jadidah (Khan Yunis, Gaza Strip), killing 2 persons.",2,,1753955113
PSE46690,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,An Nasr,31.2814,34.3025,1,Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck a passing wagon in An Nasr (Rafah, Gaza Strip), killing a Palestinian.",1,,1753955113
PSE46705,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes and artillery struck and destroyed houses in Bani Suheila (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1753955113
PSE46755,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli artillery fired shells toward a group of Palestinians visiting their houses in the Al Shaab area east of Gaza - Shujaiyya (Gaza City, Gaza Strip), injuring 3 Palestinians.",0,,1759789988
PSE46760,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli UAV struck targets in Gaza - Northern Remal (Gaza City, Gaza Strip), injuring a number of Palestinians. Meanwhile, tanks and artillery shelled targets and opened fire in the vicinity of Al Shifa hospital in the same area. Also, 4 Palestinians were killed in an airstrikes that targeted a house in the same area. The total fatalities were 4.",4,,1759789988
PSE46761,2/4/2024,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli snipers opened fire at Al Shifa hospital in Gaza - Northern Remal (Gaza City, Gaza Strip), killing a displaced Palestinian.",1,,1759789988
PSE46797,2/4/2024,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Amal,31.3544,34.3007,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli forces opened fire and injured 2 displaced people in Al Amal hospital in Khan Yunis - Al Amal (Khan Yunis, Gaza Strip). Fatalities unknown.",0,,1753955113
PSE46809,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - City Centre,31.3419,34.3015,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck a group of people while attempting to reach their houses in Al Tahliya area in Khan Yunis - City Centre (Khan Yunis, Gaza Strip), killing 2 Palestinians. Also, artillery struck targets in the same area.",2,,1753955113
PSE46813,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,2,Palestine News and Information Agency; PLO Negotiations Affairs Department,Other-National,"On 4 February 2024, Israeli warplanes, artillery and tanks shelled targets east of Khan Yunis, coded to Bani Suheila (Khan Yunis, Gaza Strip), causing fire to Palestinian houses. Casualties unknown.",0,,1753955113
PSE46818,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplane struck targets west of Khan Yunis, including in the vicinity of Al Aqsa University and Al Namsawi area (coded to Khan Yunis - West (Municipal Stadium), Gaza Strip). 10 persons were killed in Khan Yunis (coded to this location).",10,,1753955113
PSE46692,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Ma'an News Agency; Palestine News and Information Agency,National,"On 4 February 2024, Israeli warplanes struck a house in An Nusayrat refugee camp (Deir El Balah, Gaza Strip), injuring a number of Palestinians.",0,,1753955113
PSE46728,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck a house in Al Haker and Al Barakah areas of Deir al Balah city (Deir El Balah, Gaza Strip), killing 10 Palestinians and injuring a number of others, including children.",10,,1753955113
PSE46729,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Musaddar,31.4105,34.378,2,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck houses west of Deir al Balah city (coded to Al Musaddar, Gaza Strip), leaving 15 fatalities and dozens of injuries in Deir al Balah city. Fatalities split across 2 evetns, and 8 fatalities coded to this event.",8,,1765850627
PSE46734,2/4/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah Camp,31.4249,34.34,1,Quds News Network; Twitter,New media-National,"On 4 February 2024, Israeli warplanes struck a house in Deir al Balah Camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1765850627
