event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE55494,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck a house at Hamid street west of Gaza city and struck and destroyed the Al Karmel tower west of Gaza City, coded to Gaza - Southern Remal (Gaza City, Gaza Strip). Casualties unknown.",0,,1759790002
PSE55497,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,2,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli helicopters opened fire and the artillery targeted west of Rafah, coded to Tal as Sultan (Rafah, Gaza Strip). Casualties unknown. Also, Israeli gunboats opened fire near Al Alam roundabout west of Rafah, leaving injuries.",0,,1762829569
PSE55498,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli forces targeted and killed 3 Palestinians [likely by airstrikes] in Tal as Sultan (Rafah, Gaza Strip). Also warplanes destroyed a mosque in Tal as Sultan [casualties unknown]. Fatalities coded at least 3.",3,,1762829569
PSE55559,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Arab 48; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes carried out airstrikes in Gaza - Shujaiyya (Gaza City, Gaza Strip) amid artillery fire. Casualties unknown. [On 11 July 2024, 66 bodies were recovered from under the rubble in Sabra. These fatalities were split across three events, 22 fatalities were coded to this event].",22,,1759790002
PSE55495,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli helicopters opened fire toward houses in Gaza - Tal el Hawa (Gaza City, Gaza Strip) amid artillery shelling and tank fire. Casualties unknown.",0,,1759790002
PSE55499,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,2,Arab 48; Newpress; Twitter,New media-National,"On 10 July 2024, an Israeli UAV struck a gathering east of Al Burayj Camp (Deir El Balah, Gaza Strip), leaving fatalities and injuries. Unspecified number of fatalities coded as 3.",3,,1753955132
PSE55500,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck houses in An Nusayrat Camp (Deir El Balah, Gaza Strip), killing 8 Palestinians, including 6 children, and injuring others. Also, warplanes struck and destroyed commercial shops (likely empty) in the camp. Total fatalities were 8.",8,,1753955132
PSE55502,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Az Zawayda,31.4284,34.366,1,Arab 48; Newpress; Quds News Network; Twitter,New media-National,"On 10 July 2024, an Israeli UAV struck a passing bicycle in Az Zawayda (Deir El Balah, Gaza Strip), leaving one fatality and a number of injuries.",1,,1767742780
PSE55503,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Bani Suheila,31.3424,34.325,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck a house in Bani Suheila (Khan Yunis, Gaza Strip), leaving at least 2 fatalities and a number of injuries.",2,,1753955132
PSE55505,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ad Darraj,31.5172,34.4642,1,Arab 48; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck a house in Gaza - Ad Darraj (Gaza City, Gaza Strip), leaving injuries.",0,,1759790002
PSE55506,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck targets and an apartment in Al Naser Street north of Gaza City, coded to Gaza - Sheikh Radwan (Gaza City, Gaza Strip), leaving at least 10 injuries.",0,,1759790002
PSE55501,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck a house at Salah al-Deen Road in An Nusayrat - North (Deir El Balah, Gaza Strip), leaving 4 fatalities and a number of injuries. Also, the artillery targeted the same area [casualties unknown]. Total fatalities coded as at least 4.",4,,1753955132
PSE55838,7/10/2024,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Arab 48,National,"On 10 July 2024, an Israeli sniper shot and killed a Palestinian at the Al Yarmouk stadium in Gaza - Northern Remal (Gaza City, Gaza Strip).",1,,1759790002
PSE55507,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Arab 48; Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes struck houses and top roofs of residential towers in the western areas of Gaza City, including Gaza - Southern Remal and Gaza - Tal el Hawa (Gaza City, Gaza Strip) amid artillery fire and the ground invasion. The Palestinians civil defense said that at least 30 Palestinians were killed in the areas from Al Tayaran junction to Al Sinaa area west of Gaza. Also, helicopters opened fire west of the city. Fatalities coded at least 30.",30,,1759790002
PSE55510,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Arab 48; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli UAVs struck targets in Tal as Sultan (Rafah, Gaza Strip), leaving one fatality and a number of injuries.",1,,1762829569
PSE55504,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun,31.5405,34.5402,1,Arab 48; Newpress; Twitter,New media-National,"On 10 July 2024, an Israeli UAV struck and killed a Palestinian in Beit Hanoun (North Gaza, Gaza Strip).",1,,1753955132
PSE55508,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Arab 48; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes carried out strikes and the artillery shelled targets in Gaza - Tal el Hawa (Gaza City, Gaza Strip). Casualties unknown.",0,,1759790002
PSE55839,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli artillery shelled targets including the headquarters Young Muslim Women's Association southwest of Gaza City, coded to Gaza - Tal el Hawa (Gaza City, Gaza Strip), leaving a number of injuries.",0,,1759790002
PSE55509,7/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,2,Arab 48; Quds News Network; Twitter,New media-National,"On 10 July 2024, Israeli warplanes stuck a target in Musabbah area north of Rafah, coded to Khirbet al Adas (Rafah, Gaza Strip), leaving one fatality and a number of injuries.",1,,1753955132
