event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE69546,2/16/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Palestine (2007-) Gaza Strip,Hamas Movement,1,18,,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,1,Ma'an News Agency; Twitter,New media-National,"On 16 February 2025, an Israeli drone fired a missile at Shokat as Sufi (Rafah, Gaza Strip), killing three members of the Police Forces and injuring others while they were assisting in aid distribution. The IDF stated that the police officers were approaching Israeli forces in the area. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. This event involved violence over aid.",3,,1753956656
PSE69491,2/17/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Israeli Defense Forces; Quds News Network,Other-National,"On 17 February 2025, an Israeli drone struck the vicinity of a civilian vehicle [likely moving] at Al Rashid street northwest of An Nusayrat in An Nusayrat - West (Deir El Balah, Gaza Strip), casualties unknown. The IDF stated that they struck vehicles moving north without authorization. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",0,,1753956656
PSE69492,2/18/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shaykh Ijlin,31.5098,34.4274,2,Israeli Defense Forces; Newpress,Other-National,"On 18 February 2025, an Israeli drone fired at a vehicle [likely moving] in the vicinity of Al Bayder on Al Rashid street coded to Gaza - Ash Shaykh Ijlin (Gaza City, Gaza Strip), casualties unknown. The IDF announced that they were targeting moving vehicles which per the ceasefire agreement are not allowed to move through the coastal road. This event occurred during the first stage of a 42-day-long ceasefire that began on 19 January 2025.",0,,1753956656
PSE69525,2/18/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,1,Palestine News and Information Agency,National,"On 18 February 2025, Israeli forces opened fire eastern Shokat as Sufi Town (Rafah, Gaza Strip), resulting in three injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",0,,1753956656
PSE69540,2/18/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun - Hay Al Masreen,31.5356,34.5513,1,Quds News Network,National,"On 18 February 2025, Israeli forces opened fire in Beit Hanoun, coded to Beit Hanoun - Hay Al Masreen (North Gaza, Gaza Strip), resulting in one critical injury. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. This event likely occurred in the buffer zone.",0,,1753956656
PSE69541,2/18/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yasser Arafat International Airport,31.2431,34.2759,1,Quds News Network,National,"On 18 February 2025, Israeli forces opened fire toward the old Gaza airport [destroyed] east of Rafah in Yasser Arafat International Airport (Rafah, Gaza Strip), resulting in one killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. [This event likely occurred in the buffer zone.]",1,,1753956656
PSE69538,2/18/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Junainah,31.2642,34.2636,1,Israeli Defense Forces; Newpress; Quds News Network,Other-National,"On 18 February 2025, Israeli forces opened fire near Midan Al Odeh in Al Junainah (Rafah, Gaza Strip), resulting in two killed [one child] and others injured. The IDF stated that they fired warning shots at suspects moving towards them, ultimately killing one [likely in this location]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",2,,1753956656
PSE69510,2/20/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Israeli Defense Forces; Quds News Network,Other-National,"On 20 February 2025, an Israeli drone opened fire at a group of people in Mattab Al Touyour area in Abasan al Kabirah (Khan Yunis, Gaza Strip), no casualties [likely]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. This event likely occurred at the buffer zone.",0,,1753956656
PSE69621,2/20/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Ma'an News Agency,National,"On 20 February 2025, Israeli tanks opened fire east of Rafah city, coded to Yibna (Rafah, Gaza Strip), resulting in one child killed [likely in this location]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",1,,1753956656
PSE69603,2/20/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ijdeedeh,31.4984,34.4978,2,Israeli Defense Forces; Liveuamap; Ma'an News Agency; Palestine News and Information Agency,Local partner-New media,"On 20 February 2025, an Israeli sniper opened fire east of Gaza City coded to Gaza - Ijdeedeh (Gaza City, Gaza Strip), resulting in one killed. The IDF stated that they fired at several suspects, one of whom continued approaching them until he was killed [likely in this location] This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",1,,1753956656
