event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE51743,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,2,Arab 48; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house and other targets south of Gaza City, coded to Gaza - Az Zaytun (Gaza City, Gaza Strip), killing at least 5 Palestinians, and leaving a number of injuries and 10 missing people.",5,,1759790002
PSE51983,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Tal el Hawa,31.5041,34.435,1,Arab 48; Palestine News and Information Agency,National,"On 9 May 2024, Israeli warplanes opened fire and struck targets in Gaza - Tal el Hawa (Gaza City, Gaza Strip) leaving fatalities and injuries (unspecified number of fatalities coded as 3).",3,,1759790002
PSE51754,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house in Khirbet al Adas (Rafah, Gaza Strip), leaving fatalities. An unspecified number of fatalities coded as 3.",3,,1753955132
PSE51756,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Arab 48; Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 9 May 2024, warplanes carried out airstrikes in Rafah city and the Israeli artillery shelled and destroyed the headquarters of Rafah municipality (Rafah, Gaza Strip), leaving 3 injuries.",0,local administrators,1762829569
PSE51740,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Muslim Group (Palestine); Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Brazil Camp,31.2718,34.2532,1,Al Ghad (Jordan); Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a mosque in Brazil Camp (Rafah, Gaza Strip), killing 3 Palestinians and injuring others.",3,,1753955132
PSE51759,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Al Ghad (Jordan); Quds News Network; Twitter,New media-National,"On 10 May 2024, Israeli warplanes struck a house in Abasan al Kabirah (Khan Yunis, Gaza Strip), leaving 8 fatalities.",8,,1753955132
PSE51762,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 May 2024, Israeli warplanes struck warehouses and agricultural lands near Al Dawa Street in An Nusayrat refugee camp (Deir El Balah, Gaza Strip). Casualties unknown. Also, 8 Palestinians were killed in an airstrike that targeted a house in the new camp. Fatalities coded as at least 8.",8,,1753955132
PSE51765,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 May 2024, Israeli warplanes struck a house at Al Yarmouk Street in Gaza City (Gaza Strip), leaving at least 3 fatalities and 5 injuries. Also, 6 Palestinians were injured in an airstrike that targeted a house in Al Nafaq Street in the city. Fatalities coded at least 3.",3,,1759790002
PSE51771,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 10 May 2024, Israeli warplanes carried out airstrikes and targeted a house in Gaza - Sabra (Gaza City, Gaza Strip), leaving at least 2 fatalities.",2,,1759790002
PSE51766,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Health Workers (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Arab 48; Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 10 May 2024, Israeli warplanes carried out airstrikes in Gaza - Az Zaytun (Gaza City, Gaza Strip). Casualties unknown. Also, the artillery shelled the Al Zaytun Medical Center, which belongs to the Palestinian Ministry of Health, causing a fire. At least 2 Palestinians were killed.",2,,1759790002
PSE51781,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,1,Newpress; Twitter,New media-National,"On 10 May 2024, Israeli warplanes struck a house in Khirbet al Adas (Rafah, Gaza Strip). Casualties unknown.",0,,1753955132
PSE51782,5/10/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Qizan an Najjar,31.323,34.2761,1,Arab 48; Quds News Network; Twitter,New media-National,"On 10 May 2024, Israeli warplanes struck a house in Qizan an Najjar (Khan Yunis, Gaza Strip). Casualties unknown.",0,,1753955132
PSE52213,5/11/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,1,Quds News Network; Twitter,New media-National,"On 11 May 2024, Israeli warplanes struck a house in Al Maghazi refugee camp (Deir El Balah, Gaza Strip). Casualties unknown.",0,,1753955132
