event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE66700,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nasr,31.534,34.4574,1,Palestine News and Information Agency,National,"On 13 January 2025, Israeli warplanes targeted a group of Palestinians near UNRWA schools in Gaza - Nasr (Gaza City, Gaza Strip) killing 2 people and injuring others.",2,,1753956656
PSE66712,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Palestine News and Information Agency; Quds News Network,National,"On 13 January 2025, Israeli warplanes targeted a group of people in a market in Sheikh Radwan in Gaza - Sheikh Radwan (Gaza City, Gaza Strip) killing 2 people and injuring others.",2,,1759790002
PSE66733,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza Port,31.5245,34.4326,2,Palestine News and Information Agency,National,"On 13 January 2025, Israeli warships fired towards Gaza city's beach, coded to Gaza Port (Gaza City, Gaza Strip) killing 2 people.",2,,1753956656
PSE66749,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Kateebeh,31.3642,34.3085,2,Quds News Network,National,"On 13 January 2025, Israeli warplanes launched an airstrike on north of Khan Yunis, coded to Khan Yunis - Al Kateebeh (Khan Yunis, Gaza Strip) killing 1 person and injuring others.",1,,1767742780
PSE66752,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Quds News Network,National,"On 13 January 2025, Israeli forces, likely warplanes, targeted a marble factory in Braq area, west of Khan Yunis, coded to Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip) injuring 5 people, including women and children.",0,,1753956656
PSE66764,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Health Workers (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Palestine News and Information Agency,National,"On 13 January 2025, Israeli warplanes targeted the Indonesian Hospital in Beit Lahiya (North Gaza, Gaza Strip) injuring a health worker and causing a lot of damage to the hospital, specifically to the second floor.",0,,1753956656
PSE66690,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Palestine News and Information Agency,National,"On 13 January 2025, Israeli warplanes targeted a house in Al Shama'a area in Gaza - Az Zaytun (Gaza City, Gaza Strip) killing 3 people and injuring others.",3,,1759790002
PSE66776,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Liveuamap; Palestine News and Information Agency,Local partner-New media,"On 13 January 2025, Israeli artillery targeted a gathering of Palestinians in al-Nazla area in Jabalya (North Gaza, Gaza Strip) injuring several people.",0,,1759790002
PSE66800,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Khirbet al Adas,31.2855,34.2714,2,Palestine News and Information Agency; Quds News Network,National,"On 13 January 2025, Israeli warplanes targeted a vehicle near beauty bliss institute in north of Rafah city, coded to Khirbet al Adas (Rafah, Gaza Strip) killing 4 people. The next day a man was pulled from under the rubble (likely killed in this strike). Israeli artillery also targeted the same location with shells and machine guns. Casualties unknown. Fatalities coded as at least 5.",5,,1753956656
PSE76499,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Aid Workers (Palestine); UN: United Nations,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Aid Worker Security Database,Local partner-Other,"On 13 January 2025, 3 UN aid workers were injured during an airstrike close to a school in Gaza - Shujaiyya (Gaza City, Gaza Strip). Other civilians were also injured in the attack. This event involved violence over aid.",0,,1759790002
